codigo_comunidad,comunidad,name,year,precio,IPC,edad_media,mano_obra,precio_Acero,precio_Aluminio,precio_Cemento,precio_Ceramica,precio_Cobre,precio_Energía,precio_Ligantes,precio_Madera,num_hipotecas,num_inmigracion
10,comunitat-valenciana,Comunitat Valenciana,2003-07-01,1000.0,73.537,40.00247391902696,315.92,724.4,704.8,1324.6,1226.0,541.2,1865.3,1517.8,1512.6,41706,371390
10,comunitat-valenciana,Comunitat Valenciana,2003-10-01,1038.0,74.447,40.00247391902696,319.96,717.4,705.4,1331.2,1224.4,590.5,1817.3,1445.2,1512.9,42120,381870
10,comunitat-valenciana,Comunitat Valenciana,2004-01-01,1084.0,74.258,40.03628421324514,319.41,735.7,711.7,1342.7,1226.0,689.3,1773.3,1262.8,1517.9,50573,392349
10,comunitat-valenciana,Comunitat Valenciana,2004-04-01,1144.0,75.972,40.03628421324514,325.14,912.5,721.1,1373.4,1240.8,879.3,1824.5,1342.8,1521.8,53173,416644
10,comunitat-valenciana,Comunitat Valenciana,2004-07-01,1204.0,75.989,40.1256461938598,325.13,928.2,752.6,1372.8,1248.2,819.3,1905.9,1369.5,1527.3,51734,440940
10,comunitat-valenciana,Comunitat Valenciana,2004-10-01,1250.0,77.094,40.1256461938598,329.56,1013.9,773.5,1371.3,1257.5,863.1,2031.4,1325.5,1531.9,50081,465236
10,comunitat-valenciana,Comunitat Valenciana,2005-01-01,1308.0,76.657,40.16381149131925,327.6,1017.7,753.4,1392.2,1268.9,866.6,1960.6,1253.4,1536.4,56630,489531
10,comunitat-valenciana,Comunitat Valenciana,2005-04-01,1373.0,78.77,40.16381149131925,334.6,977.7,787.5,1433.1,1284.9,925.3,2188.0,1702.3,1555.6,63455,506594
10,comunitat-valenciana,Comunitat Valenciana,2005-07-01,1444.0,78.376,40.213306779172456,334.03,954.5,768.1,1435.5,1295.3,1060.4,2328.5,1948.4,1559.1,65726,523658
10,comunitat-valenciana,Comunitat Valenciana,2005-10-01,1504.0,79.704,40.213306779172456,339.17,985.2,783.7,1443.8,1301.8,1192.9,2538.9,2340.3,1561.9,58508,540721
10,comunitat-valenciana,Comunitat Valenciana,2006-01-01,1557.0,79.818,40.2956465269983,339.16,978.2,868.7,1473.6,1332.3,1381.4,2536.0,2305.6,1572.2,70596,557784
10,comunitat-valenciana,Comunitat Valenciana,2006-04-01,1621.0,81.613,40.2956465269983,345.24,1016.0,895.2,1563.2,1360.4,1838.3,2587.8,2608.7,1586.0,67051,572900
10,comunitat-valenciana,Comunitat Valenciana,2006-07-01,1682.0,81.42,40.37507260283826,345.23,1060.0,886.6,1563.5,1376.8,2147.1,2605.3,2582.2,1600.7,61789,588016
10,comunitat-valenciana,Comunitat Valenciana,2006-10-01,1737.0,81.706,40.37507260283826,346.41,1102.8,868.5,1565.4,1396.8,2100.2,2381.4,2195.5,1607.3,59234,603133
10,comunitat-valenciana,Comunitat Valenciana,2007-01-01,1782.0,81.699,40.420485438784056,345.81,1079.6,884.6,1634.3,1431.3,1540.4,2291.5,2035.3,1638.1,71168,618249
10,comunitat-valenciana,Comunitat Valenciana,2007-04-01,1823.0,83.632,40.420485438784056,352.61,1155.0,889.5,1694.2,1467.8,2029.2,2395.8,2444.1,1670.1,68043,642517
10,comunitat-valenciana,Comunitat Valenciana,2007-07-01,1860.0,83.3,40.469268850985706,352.0,1147.1,865.4,1693.8,1471.2,2053.1,2589.2,2828.8,1687.0,60927,666784
10,comunitat-valenciana,Comunitat Valenciana,2007-10-01,1876.0,84.751,40.469268850985706,357.1,1105.2,794.8,1684.9,1476.4,1987.9,2682.5,3200.4,1706.1,54039,691052
10,comunitat-valenciana,Comunitat Valenciana,2008-01-01,1878.0,85.096,40.53105649253077,358.61,1094.9,775.5,1691.8,1483.4,1694.2,2912.3,3161.1,1724.7,48895,715320
10,comunitat-valenciana,Comunitat Valenciana,2008-04-01,1868.0,87.089,40.53105649253077,365.35,1233.5,819.8,1722.1,1503.3,1947.2,3020.0,3232.1,1729.8,45242,722384
10,comunitat-valenciana,Comunitat Valenciana,2008-07-01,1844.0,87.613,40.63274177968784,367.83,1446.5,843.0,1716.0,1498.8,1884.2,3726.5,4196.8,1734.1,37238,729447
10,comunitat-valenciana,Comunitat Valenciana,2008-10-01,1804.0,87.651,40.63274177968784,368.14,1327.4,764.8,1693.9,1472.6,1305.7,2945.6,3245.0,1733.4,29525,736510
10,comunitat-valenciana,Comunitat Valenciana,2009-01-01,1740.0,85.829,40.7505788751693,361.6,1102.9,628.7,1712.1,1462.9,859.1,2179.8,2018.3,1735.4,31163,743574
10,comunitat-valenciana,Comunitat Valenciana,2009-04-01,1709.0,86.965,40.7505788751693,365.29,983.3,622.9,1663.8,1457.6,1179.8,2259.0,2540.3,1734.5,33973,743196
10,comunitat-valenciana,Comunitat Valenciana,2009-07-01,1677.0,86.482,40.913499259211385,363.73,951.0,643.3,1630.9,1454.4,1309.4,2498.1,3364.0,1727.7,35671,742817
10,comunitat-valenciana,Comunitat Valenciana,2009-10-01,1644.0,87.164,40.913499259211385,366.21,954.8,689.7,1629.8,1441.8,1487.0,2528.3,3502.3,1723.9,32854,742438
10,comunitat-valenciana,Comunitat Valenciana,2010-01-01,1612.0,86.637,41.092820289268914,364.64,942.1,765.5,1612.6,1432.7,1818.3,2669.9,3896.2,1725.0,29485,742060
10,comunitat-valenciana,Comunitat Valenciana,2010-04-01,1593.0,88.099,41.092820289268914,369.61,1048.6,820.5,1593.4,1432.7,2036.6,2862.2,4463.8,1724.3,29112,738048
10,comunitat-valenciana,Comunitat Valenciana,2010-07-01,1569.0,87.958,41.28138277968912,369.6,1051.6,770.4,1571.6,1433.1,1850.2,2864.3,4365.4,1724.9,27906,734036
10,comunitat-valenciana,Comunitat Valenciana,2010-10-01,1543.0,89.003,41.28138277968912,373.7,1068.4,791.7,1550.3,1426.8,2096.0,2831.3,4236.3,1727.6,21371,730025
10,comunitat-valenciana,Comunitat Valenciana,2011-01-01,1515.0,89.457,41.44270940787105,374.96,1112.1,841.4,1544.7,1428.0,2473.7,3071.5,4617.3,1734.8,22999,726013
10,comunitat-valenciana,Comunitat Valenciana,2011-04-01,1515.0,91.331,41.44270940787105,381.36,1189.2,813.0,1555.6,1432.1,2405.3,3408.1,5426.6,1743.4,17898,725177
10,comunitat-valenciana,Comunitat Valenciana,2011-07-01,1521.0,90.643,41.62959395213859,379.41,1216.8,792.3,1565.8,1425.5,2449.5,3347.8,5423.5,1741.7,15291,724340
10,comunitat-valenciana,Comunitat Valenciana,2011-10-01,1467.0,91.53,41.62959395213859,382.97,1205.3,803.6,1585.2,1423.9,2145.3,3342.3,5599.1,1745.5,11037,723504
10,comunitat-valenciana,Comunitat Valenciana,2012-01-01,1422.0,91.159,41.804936244732666,381.0,1167.0,801.6,1607.4,1423.8,2328.7,3667.9,6000.2,1745.9,12785,722668
10,comunitat-valenciana,Comunitat Valenciana,2012-04-01,1367.0,93.214,41.804936244732666,388.16,1170.3,792.2,1603.6,1425.9,2270.8,3705.7,6307.4,1747.5,12318,716989
10,comunitat-valenciana,Comunitat Valenciana,2012-07-01,1338.0,92.565,41.98159472207261,386.51,1154.9,755.2,1634.8,1427.2,2312.1,3507.6,5708.5,1749.2,11217,711310
10,comunitat-valenciana,Comunitat Valenciana,2012-10-01,1299.0,94.693,41.98159472207261,394.45,1116.8,749.1,1652.2,1423.7,2340.9,3620.3,6000.5,1748.5,9203,705631
10,comunitat-valenciana,Comunitat Valenciana,2013-01-01,1253.0,93.478,42.17912045165964,390.17,1118.5,736.9,1613.0,1421.5,2407.2,3507.3,5273.9,1754.5,9371,699952
10,comunitat-valenciana,Comunitat Valenciana,2013-04-01,1223.0,94.364,42.17912045165964,393.15,1087.4,721.1,1663.1,1415.8,2269.8,3452.2,5577.1,1759.3,7770,668941
10,comunitat-valenciana,Comunitat Valenciana,2013-07-01,1190.0,94.044,42.39655751666005,392.53,1059.4,701.6,1678.4,1420.8,2112.1,3478.8,5399.5,1760.1,6317,637930
10,comunitat-valenciana,Comunitat Valenciana,2013-10-01,1147.0,94.533,42.39655751666005,394.3,1069.8,691.8,1667.6,1435.2,2101.4,3483.7,5412.1,1762.4,7039,606920
10,comunitat-valenciana,Comunitat Valenciana,2014-01-01,1079.0,93.598,42.59427766014082,390.83,1058.4,679.4,1627.9,1421.3,2127.9,3348.5,5211.2,1770.0,8125,575909
10,comunitat-valenciana,Comunitat Valenciana,2014-04-01,1081.0,94.646,42.59427766014082,394.39,1052.5,683.7,1611.2,1433.7,1947.2,3293.7,5214.9,1778.2,8210,566315
10,comunitat-valenciana,Comunitat Valenciana,2014-07-01,1072.0,93.683,42.78377739949457,391.41,1044.5,720.5,1605.6,1448.7,2086.5,3444.9,5270.3,1784.8,7500,556721
10,comunitat-valenciana,Comunitat Valenciana,2014-10-01,1057.0,94.316,42.78377739949457,393.99,1047.0,772.9,1633.4,1455.0,2121.1,3400.9,5163.1,1781.7,7669,547127
10,comunitat-valenciana,Comunitat Valenciana,2015-01-01,1035.0,92.304,42.93972057741408,386.46,1019.3,791.9,1653.6,1453.9,2021.0,2929.3,4096.5,1788.2,8755,537533
10,comunitat-valenciana,Comunitat Valenciana,2015-04-01,1036.0,94.153,42.93972057741408,392.28,1022.0,818.7,1645.2,1453.3,2217.9,3113.5,4141.2,1806.8,9008,529951
10,comunitat-valenciana,Comunitat Valenciana,2015-07-01,1029.0,93.926,43.0929628496328,391.65,1013.2,773.1,1635.5,1452.7,2001.7,3136.3,4268.6,1814.1,10413,522370
10,comunitat-valenciana,Comunitat Valenciana,2015-10-01,1025.0,93.823,43.0929628496328,391.64,948.9,735.2,1631.1,1451.4,1883.2,2849.3,3318.7,1812.9,8028,514788
10,comunitat-valenciana,Comunitat Valenciana,2016-01-01,1020.0,91.883,43.23652684136281,385.53,908.9,721.4,1633.9,1453.7,1686.9,2524.8,2868.4,1820.7,9730,507206
10,comunitat-valenciana,Comunitat Valenciana,2016-04-01,1020.0,92.913,43.23652684136281,388.77,932.5,712.8,1641.6,1436.0,1732.7,2521.1,2818.5,1838.6,10643,499817
10,comunitat-valenciana,Comunitat Valenciana,2016-07-01,1022.0,93.138,43.4061520039924,389.69,1023.3,719.3,1647.2,1441.0,1807.7,2799.5,3521.6,1844.5,9257,492428
10,comunitat-valenciana,Comunitat Valenciana,2016-10-01,1026.0,94.161,43.4061520039924,393.92,990.1,723.0,1649.9,1436.6,1725.9,2951.5,3786.0,1846.0,9911,485040
10,comunitat-valenciana,Comunitat Valenciana,2017-01-01,1022.0,94.675,43.54867195866488,395.27,1080.4,755.4,1636.7,1437.0,2089.7,3258.0,4517.1,1845.5,11579,477651
10,comunitat-valenciana,Comunitat Valenciana,2017-04-01,1026.0,95.133,43.54867195866488,397.2,1097.7,791.5,1609.7,1435.4,2083.3,3021.1,4376.5,1852.6,11188,481806
10,comunitat-valenciana,Comunitat Valenciana,2017-07-01,1037.0,94.528,43.68282843641577,394.82,1083.8,778.6,1609.1,1447.9,2100.9,2909.3,4209.3,1854.2,11126,485960
10,comunitat-valenciana,Comunitat Valenciana,2017-10-01,1037.0,95.668,43.68282843641577,399.18,1138.7,781.4,1611.2,1448.1,2308.2,3082.6,4488.7,1853.5,9232,490114
10,comunitat-valenciana,Comunitat Valenciana,2018-01-01,1044.0,95.072,43.79275901778068,397.21,1181.5,805.4,1601.2,1452.0,2210.3,3191.7,4622.2,1859.0,12765,494269
10,comunitat-valenciana,Comunitat Valenciana,2018-04-01,1080.0,96.209,43.79275901778068,400.85,1191.8,791.7,1625.2,1451.5,2156.7,3111.0,4706.5,1854.4,13146,501548
10,comunitat-valenciana,Comunitat Valenciana,2018-07-01,1094.0,96.717,43.91921820812856,402.36,1181.5,839.6,1624.4,1454.7,2114.2,3439.4,5523.8,1863.3,13173,508828
10,comunitat-valenciana,Comunitat Valenciana,2018-10-01,1101.0,97.918,43.91921820812856,406.85,1193.4,815.9,1616.8,1454.3,2092.1,3560.1,5760.9,1863.4,11857,516107
10,comunitat-valenciana,Comunitat Valenciana,2019-01-01,1116.0,96.036,44.0387015583114,400.52,1175.5,803.9,1636.4,1460.4,2044.1,3301.1,4988.7,1868.7,13612,523386
10,comunitat-valenciana,Comunitat Valenciana,2019-04-01,1110.0,97.603,44.0387015583114,406.04,1166.4,790.1,1643.7,1473.6,2204.4,3413.4,5721.8,1880.3,14632,532391
10,comunitat-valenciana,Comunitat Valenciana,2019-07-01,1119.0,96.972,44.16002320518057,404.17,1135.9,792.8,1646.9,1478.5,2064.4,3346.9,5417.4,1885.8,12965,541396
10,comunitat-valenciana,Comunitat Valenciana,2019-10-01,1135.0,97.882,44.16002320518057,407.31,1099.7,773.4,1642.2,1483.5,2022.2,3338.7,5028.5,1890.9,13961,550401
10,comunitat-valenciana,Comunitat Valenciana,2020-01-01,1149.0,96.986,44.260193670957975,404.26,1098.5,783.7,1654.8,1483.8,2064.5,3456.4,4713.9,1894.3,15782,559406
10,comunitat-valenciana,Comunitat Valenciana,2020-04-01,1146.0,96.686,44.260193670957975,403.57,1083.2,752.6,1661.3,1506.2,1852.8,2738.9,4354.7,1897.6,11582,559739
10,comunitat-valenciana,Comunitat Valenciana,2020-07-01,1150.0,96.382,44.39503252011511,402.05,1047.7,732.1,1649.3,1522.1,2071.2,2908.0,4524.9,1900.1,11255,560072
10,comunitat-valenciana,Comunitat Valenciana,2020-10-01,1147.0,97.036,44.39503252011511,404.51,1069.7,751.6,1650.3,1522.9,2126.8,2900.5,5075.1,1902.8,12603,560404
10,comunitat-valenciana,Comunitat Valenciana,2021-01-01,1157.0,97.487,44.530981133201,405.84,1188.0,775.3,1659.5,1523.5,2408.3,3259.4,5101.4,1905.5,14491,560737
10,comunitat-valenciana,Comunitat Valenciana,2021-04-01,1179.0,99.14,44.530981133201,411.22,1280.3,817.3,1659.3,1519.7,2861.3,3478.0,5770.1,1937.7,15925,568082
10,comunitat-valenciana,Comunitat Valenciana,2021-07-01,1177.0,99.218,44.66908189671162,411.88,1544.5,915.5,1668.5,1527.8,2883.0,3772.2,6271.4,2012.2,16601,575426
10,comunitat-valenciana,Comunitat Valenciana,2021-10-01,1206.0,102.488,44.66908189671162,422.91,1605.6,1061.0,1684.4,1591.8,3091.6,4425.6,6813.0,2048.9,16463,582770
10,comunitat-valenciana,Comunitat Valenciana,2022-01-01,1219.0,103.571,44.74343016299926,426.92,1689.7,1124.7,1812.3,1855.2,3085.2,4697.7,6857.4,2102.5,16568,590115
11,extremadura,Extremadura,2003-01-01,626.0,74.354,40.59891511054997,313.0,719.9,725.8,1349.9,1227.4,558.2,2017.0,1453.9,1507.4,4913,8643
11,extremadura,Extremadura,2003-04-01,648.0,75.73,40.59891511054997,317.54,730.7,728.3,1343.7,1227.2,527.6,1940.9,1525.7,1507.2,4781,9006
11,extremadura,Extremadura,2003-07-01,672.0,74.948,40.71424992674118,315.92,724.4,704.8,1324.6,1226.0,541.2,1865.3,1517.8,1512.6,4031,9370
11,extremadura,Extremadura,2003-10-01,691.0,76.278,40.71424992674118,319.96,717.4,705.4,1331.2,1224.4,590.5,1817.3,1445.2,1512.9,4879,9734
11,extremadura,Extremadura,2004-01-01,710.0,75.682,40.813599797734106,319.41,735.7,711.7,1342.7,1226.0,689.3,1773.3,1262.8,1517.9,4831,10097
11,extremadura,Extremadura,2004-04-01,735.0,77.327,40.813599797734106,325.14,912.5,721.1,1373.4,1240.8,879.3,1824.5,1342.8,1521.8,5602,10904
11,extremadura,Extremadura,2004-07-01,754.0,77.091,40.9508636345218,325.13,928.2,752.6,1372.8,1248.2,819.3,1905.9,1369.5,1527.3,4373,11710
11,extremadura,Extremadura,2004-10-01,781.0,78.555,40.9508636345218,329.56,1013.9,773.5,1371.3,1257.5,863.1,2031.4,1325.5,1531.9,4932,12516
11,extremadura,Extremadura,2005-01-01,804.0,77.669,41.088529693969846,327.6,1017.7,753.4,1392.2,1268.9,866.6,1960.6,1253.4,1536.4,6058,13323
11,extremadura,Extremadura,2005-04-01,839.0,79.686,41.088529693969846,334.6,977.7,787.5,1433.1,1284.9,925.3,2188.0,1702.3,1555.6,6284,13910
11,extremadura,Extremadura,2005-07-01,874.0,79.1,41.18233546502845,334.03,954.5,768.1,1435.5,1295.3,1060.4,2328.5,1948.4,1559.1,5965,14496
11,extremadura,Extremadura,2005-10-01,888.0,80.826,41.18233546502845,339.17,985.2,783.7,1443.8,1301.8,1192.9,2538.9,2340.3,1561.9,5719,15083
11,extremadura,Extremadura,2006-01-01,905.0,80.425,41.33035832432161,339.16,978.2,868.7,1473.6,1332.3,1381.4,2536.0,2305.6,1572.2,6641,15670
11,extremadura,Extremadura,2006-04-01,937.0,82.262,41.33035832432161,345.24,1016.0,895.2,1563.2,1360.4,1838.3,2587.8,2608.7,1586.0,6739,16316
11,extremadura,Extremadura,2006-07-01,957.0,81.851,41.46169867159973,345.23,1060.0,886.6,1563.5,1376.8,2147.1,2605.3,2582.2,1600.7,6111,16961
11,extremadura,Extremadura,2006-10-01,982.0,82.549,41.46169867159973,346.41,1102.8,868.5,1565.4,1396.8,2100.2,2381.4,2195.5,1607.3,6508,17606
11,extremadura,Extremadura,2007-01-01,1010.0,82.092,41.61240786018292,345.81,1079.6,884.6,1634.3,1431.3,1540.4,2291.5,2035.3,1638.1,7576,18252
11,extremadura,Extremadura,2007-04-01,1037.0,84.22,41.61240786018292,352.61,1155.0,889.5,1694.2,1467.8,2029.2,2395.8,2444.1,1670.1,7543,19748
11,extremadura,Extremadura,2007-07-01,1050.0,83.592,41.71782106782107,352.0,1147.1,865.4,1693.8,1471.2,2053.1,2589.2,2828.8,1687.0,7517,21245
11,extremadura,Extremadura,2007-10-01,1057.0,85.686,41.71782106782107,357.1,1105.2,794.8,1684.9,1476.4,1987.9,2682.5,3200.4,1706.1,7255,22742
11,extremadura,Extremadura,2008-01-01,1064.0,85.663,41.84043267926657,358.61,1094.9,775.5,1691.8,1483.4,1694.2,2912.3,3161.1,1724.7,6293,24238
11,extremadura,Extremadura,2008-04-01,1067.0,87.741,41.84043267926657,365.35,1233.5,819.8,1722.1,1503.3,1947.2,3020.0,3232.1,1729.8,7146,24804
11,extremadura,Extremadura,2008-07-01,1066.0,88.172,41.954898504383614,367.83,1446.5,843.0,1716.0,1498.8,1884.2,3726.5,4196.8,1734.1,5760,25371
11,extremadura,Extremadura,2008-10-01,1067.0,88.486,41.954898504383614,368.14,1327.4,764.8,1693.9,1472.6,1305.7,2945.6,3245.0,1733.4,5122,25938
11,extremadura,Extremadura,2009-01-01,1064.0,86.276,42.08452433573989,361.6,1102.9,628.7,1712.1,1462.9,859.1,2179.8,2018.3,1735.4,5285,26504
11,extremadura,Extremadura,2009-04-01,1064.0,87.401,42.08452433573989,365.29,983.3,622.9,1663.8,1457.6,1179.8,2259.0,2540.3,1734.5,5346,27039
11,extremadura,Extremadura,2009-07-01,1047.0,86.735,42.19613860142962,363.73,951.0,643.3,1630.9,1454.4,1309.4,2498.1,3364.0,1727.7,4939,27574
11,extremadura,Extremadura,2009-10-01,1052.0,87.835,42.19613860142962,366.21,954.8,689.7,1629.8,1441.8,1487.0,2528.3,3502.3,1723.9,4620,28108
11,extremadura,Extremadura,2010-01-01,1016.0,87.032,42.342710845299024,364.64,942.1,765.5,1612.6,1432.7,1818.3,2669.9,3896.2,1725.0,4151,28643
11,extremadura,Extremadura,2010-04-01,1013.0,88.743,42.342710845299024,369.61,1048.6,820.5,1593.4,1432.7,2036.6,2862.2,4463.8,1724.3,5300,29083
11,extremadura,Extremadura,2010-07-01,994.0,88.398,42.4831934971056,369.6,1051.6,770.4,1571.6,1433.1,1850.2,2864.3,4365.4,1724.9,4733,29524
11,extremadura,Extremadura,2010-10-01,997.0,89.815,42.4831934971056,373.7,1068.4,791.7,1550.3,1426.8,2096.0,2831.3,4236.3,1727.6,4456,29964
11,extremadura,Extremadura,2011-01-01,1001.0,90.016,42.63205640435505,374.96,1112.1,841.4,1544.7,1428.0,2473.7,3071.5,4617.3,1734.8,4429,30404
11,extremadura,Extremadura,2011-04-01,1005.0,92.115,42.63205640435505,381.36,1189.2,813.0,1555.6,1432.1,2405.3,3408.1,5426.6,1743.4,3239,30565
11,extremadura,Extremadura,2011-07-01,993.0,91.093,42.78978983220831,379.41,1216.8,792.3,1565.8,1425.5,2449.5,3347.8,5423.5,1741.7,2423,30726
11,extremadura,Extremadura,2011-10-01,974.0,92.48,42.78978983220831,382.97,1205.3,803.6,1585.2,1423.9,2145.3,3342.3,5599.1,1745.5,2339,30886
11,extremadura,Extremadura,2012-01-01,953.0,91.579,42.933478560994295,381.0,1167.0,801.6,1607.4,1423.8,2328.7,3667.9,6000.2,1745.9,1975,31047
11,extremadura,Extremadura,2012-04-01,937.0,93.991,42.933478560994295,388.16,1170.3,792.2,1603.6,1425.9,2270.8,3705.7,6307.4,1747.5,1938,30806
11,extremadura,Extremadura,2012-07-01,913.0,93.121,43.04245742554494,386.51,1154.9,755.2,1634.8,1427.2,2312.1,3507.6,5708.5,1749.2,1697,30565
11,extremadura,Extremadura,2012-10-01,910.0,95.508,43.04245742554494,394.45,1116.8,749.1,1652.2,1423.7,2340.9,3620.3,6000.5,1748.5,1751,30324
11,extremadura,Extremadura,2013-01-01,898.0,94.043,43.223450578865766,390.17,1118.5,736.9,1613.0,1421.5,2407.2,3507.3,5273.9,1754.5,1721,30083
11,extremadura,Extremadura,2013-04-01,873.0,95.272,43.223450578865766,393.15,1087.4,721.1,1663.1,1415.8,2269.8,3452.2,5577.1,1759.3,1464,29178
11,extremadura,Extremadura,2013-07-01,864.0,94.717,43.398417526325154,392.53,1059.4,701.6,1678.4,1420.8,2112.1,3478.8,5399.5,1760.1,1132,28272
11,extremadura,Extremadura,2013-10-01,873.0,95.256,43.398417526325154,394.3,1069.8,691.8,1667.6,1435.2,2101.4,3483.7,5412.1,1762.4,993,27367
11,extremadura,Extremadura,2014-01-01,862.0,93.915,43.58175439404514,390.83,1058.4,679.4,1627.9,1421.3,2127.9,3348.5,5211.2,1770.0,1424,26462
11,extremadura,Extremadura,2014-04-01,859.0,95.125,43.58175439404514,394.39,1052.5,683.7,1611.2,1433.7,1947.2,3293.7,5214.9,1778.2,1534,25742
11,extremadura,Extremadura,2014-07-01,837.0,93.763,43.74926780535024,391.41,1044.5,720.5,1605.6,1448.7,2086.5,3444.9,5270.3,1784.8,1258,25022
11,extremadura,Extremadura,2014-10-01,823.0,94.982,43.74926780535024,393.99,1047.0,772.9,1633.4,1455.0,2121.1,3400.9,5163.1,1781.7,1309,24303
11,extremadura,Extremadura,2015-01-01,824.0,92.508,43.94169643951656,386.46,1019.3,791.9,1653.6,1453.9,2021.0,2929.3,4096.5,1788.2,1293,23583
11,extremadura,Extremadura,2015-04-01,818.0,94.196,43.94169643951656,392.28,1022.0,818.7,1645.2,1453.3,2217.9,3113.5,4141.2,1806.8,1535,23440
11,extremadura,Extremadura,2015-07-01,811.0,93.479,44.089499219312565,391.65,1013.2,773.1,1635.5,1452.7,2001.7,3136.3,4268.6,1814.1,1576,23296
11,extremadura,Extremadura,2015-10-01,812.0,93.859,44.089499219312565,391.64,948.9,735.2,1631.1,1451.4,1883.2,2849.3,3318.7,1812.9,1361,23152
11,extremadura,Extremadura,2016-01-01,812.0,91.988,44.26331061143773,385.53,908.9,721.4,1633.9,1453.7,1686.9,2524.8,2868.4,1820.7,1705,23009
11,extremadura,Extremadura,2016-04-01,801.0,93.215,44.26331061143773,388.77,932.5,712.8,1641.6,1436.0,1732.7,2521.1,2818.5,1838.6,1702,22592
11,extremadura,Extremadura,2016-07-01,805.0,93.005,44.44966106489721,389.69,1023.3,719.3,1647.2,1441.0,1807.7,2799.5,3521.6,1844.5,1585,22176
11,extremadura,Extremadura,2016-10-01,804.0,94.438,44.44966106489721,393.92,990.1,723.0,1649.9,1436.6,1725.9,2951.5,3786.0,1846.0,1613,21759
11,extremadura,Extremadura,2017-01-01,806.0,94.616,44.6324855593011,395.27,1080.4,755.4,1636.7,1437.0,2089.7,3258.0,4517.1,1845.5,1791,21342
11,extremadura,Extremadura,2017-04-01,807.0,95.124,44.6324855593011,397.2,1097.7,791.5,1609.7,1435.4,2083.3,3021.1,4376.5,1852.6,1713,21325
11,extremadura,Extremadura,2017-07-01,806.0,94.132,44.78002485411714,394.82,1083.8,778.6,1609.1,1447.9,2100.9,2909.3,4209.3,1854.2,1484,21308
11,extremadura,Extremadura,2017-10-01,799.0,95.687,44.78002485411714,399.18,1138.7,781.4,1611.2,1448.1,2308.2,3082.6,4488.7,1853.5,1431,21291
11,extremadura,Extremadura,2018-01-01,804.0,94.829,44.969688470092514,397.21,1181.5,805.4,1601.2,1452.0,2210.3,3191.7,4622.2,1859.0,1566,21274
11,extremadura,Extremadura,2018-04-01,790.0,96.117,44.969688470092514,400.85,1191.8,791.7,1625.2,1451.5,2156.7,3111.0,4706.5,1854.4,1847,21486
11,extremadura,Extremadura,2018-07-01,801.0,96.125,45.12873691063968,402.36,1181.5,839.6,1624.4,1454.7,2114.2,3439.4,5523.8,1863.3,1921,21697
11,extremadura,Extremadura,2018-10-01,805.0,97.862,45.12873691063968,406.85,1193.4,815.9,1616.8,1454.3,2092.1,3560.1,5760.9,1863.4,1467,21908
11,extremadura,Extremadura,2019-01-01,807.0,95.734,45.32582792482467,400.52,1175.5,803.9,1636.4,1460.4,2044.1,3301.1,4988.7,1868.7,1981,22120
11,extremadura,Extremadura,2019-04-01,806.0,97.603,45.32582792482467,406.04,1166.4,790.1,1643.7,1473.6,2204.4,3413.4,5721.8,1880.3,2045,22562
11,extremadura,Extremadura,2019-07-01,815.0,96.38,45.47934193730871,404.17,1135.9,792.8,1646.9,1478.5,2064.4,3346.9,5417.4,1885.8,1490,23004
11,extremadura,Extremadura,2019-10-01,821.0,98.005,45.47934193730871,407.31,1099.7,773.4,1642.2,1483.5,2022.2,3338.7,5028.5,1890.9,1771,23446
11,extremadura,Extremadura,2020-01-01,825.0,96.723,45.65701442713495,404.26,1098.5,783.7,1654.8,1483.8,2064.5,3456.4,4713.9,1894.3,2250,23888
11,extremadura,Extremadura,2020-04-01,829.0,96.908,45.65701442713495,403.57,1083.2,752.6,1661.3,1506.2,1852.8,2738.9,4354.7,1897.6,1474,23962
11,extremadura,Extremadura,2020-07-01,832.0,96.084,45.76823448906353,402.05,1047.7,732.1,1649.3,1522.1,2071.2,2908.0,4524.9,1900.1,1875,24035
11,extremadura,Extremadura,2020-10-01,831.0,97.457,45.76823448906353,404.51,1069.7,751.6,1650.3,1522.9,2126.8,2900.5,5075.1,1902.8,1980,24108
11,extremadura,Extremadura,2021-01-01,832.0,97.293,45.89878337399062,405.84,1188.0,775.3,1659.5,1523.5,2408.3,3259.4,5101.4,1905.5,2322,24182
11,extremadura,Extremadura,2021-04-01,830.0,99.272,45.89878337399062,411.22,1280.3,817.3,1659.3,1519.7,2861.3,3478.0,5770.1,1937.7,2514,24216
11,extremadura,Extremadura,2021-07-01,838.0,99.036,46.06638145699471,411.88,1544.5,915.5,1668.5,1527.8,2883.0,3772.2,6271.4,2012.2,2438,24250
11,extremadura,Extremadura,2021-10-01,839.0,102.954,46.06638145699471,422.91,1605.6,1061.0,1684.4,1591.8,3091.6,4425.6,6813.0,2048.9,2121,24285
11,extremadura,Extremadura,2022-01-01,833.0,103.627,46.20714970201969,426.92,1689.7,1124.7,1812.3,1855.2,3085.2,4697.7,6857.4,2102.5,2379,24319
12,galicia,Galicia,2003-01-01,887.0,72.115,43.70456841841739,313.0,719.9,725.8,1349.9,1227.4,558.2,2017.0,1453.9,1507.4,11761,48189
12,galicia,Galicia,2003-04-01,909.0,73.446,43.70456841841739,317.54,730.7,728.3,1343.7,1227.2,527.6,1940.9,1525.7,1507.2,12201,49150
